ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
45, D, Allo, 4, 1, Down, 0, Ego, 39, , 4/27/2021 4:36:39 PM, (1 : 5)
45, D, Allo, 4, 1, Right, 0, Ego, 39, , 4/27/2021 4:36:40 PM, (1 : 7)
45, D, Allo, 4, 1, Down, 0, Ego, 39, , 4/27/2021 4:36:41 PM, (5 : 7)
45, D, Allo, 4, 1, Down, 0, Ego, 39, , 4/27/2021 4:36:42 PM, (7 : 7)
45, D, Allo, 4, 1, Left, 0, Ego, 39, , 4/27/2021 4:36:43 PM, (7 : 3)
45, D, Allo, 4, 1, Down, 0, Ego, 39, , 4/27/2021 4:36:44 PM, (9 : 3)
45, D, Allo, 4, 1, Up, 1, Ego, 39, , 4/27/2021 4:36:45 PM, (7 : 3)
45, D, Allo, 4, 1, Left, 1, Ego, 39, , 4/27/2021 4:36:45 PM, (7 : 2)
45, D, Allo, 4, 1, Left, 1, Ego, 39, , 4/27/2021 4:36:46 PM, (7 : 1)
45, D, Allo, 4, 1, Down, 1, Ego, 39, , 4/27/2021 4:36:48 PM, (13 : 1)
45, D, Allo, 4, 1, Right, 1, Ego, 39, , 4/27/2021 4:36:48 PM, (13 : 3)
45, D, Allo, 4, 1, Up, 1, Ego, 39, , 4/27/2021 4:36:49 PM, (11 : 3)
45, D, Allo, 4, 1, Right, 2, Ego, 0, , 4/27/2021 4:36:50 PM, (11 : 5)
45, D, Allo, 4, 1, Down, 2, Ego, 0, , 4/27/2021 4:36:51 PM, (13 : 5)
45, D, Allo, 4, 1, NULL, 3, Ego, 56, y, 4/27/2021 4:36:53 PM, (13 : 5)
45, T, Allo, 4, 1, Down, 0, Ego, 0, , 4/27/2021 4:36:57 PM, (9 : 3)
