ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
8, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:01 PM, (1 : 11)
8, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:02 PM, (1 : 7)
8, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:02 PM, (3 : 7)
8, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:03 PM, (5 : 7)
8, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:03 PM, (5 : 5)
8, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:04 PM, (5 : 3)
8, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:05 PM, (9 : 3)
8, D, Allo, 3, 1, Right, 0, Ego, 0, , 4/14/2021 9:00:05 PM, (9 : 5)
8, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:06 PM, (13 : 5)
8, T, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:08 PM, (5 : 5)
8, T, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:08 PM, (5 : 3)
8, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:09 PM, (9 : 3)
8, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:10 PM, (11 : 3)
8, T, Allo, 3, 1, Up, 1, Ego, 0, , 4/14/2021 9:00:11 PM, (9 : 3)
8, T, Allo, 3, 1, Right, 1, Ego, 0, , 4/14/2021 9:00:11 PM, (9 : 5)
8, T, Allo, 3, 1, Down, 1, Ego, 0, , 4/14/2021 9:00:12 PM, (13 : 5)
8, T, Allo, 3, 2, Left, 0, Ego, 0, , 4/14/2021 9:00:14 PM, (5 : 5)
8, T, Allo, 3, 2, Left, 0, Ego, 0, , 4/14/2021 9:00:15 PM, (5 : 3)
8, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:00:16 PM, (9 : 3)
8, T, Allo, 3, 2, Right, 0, Ego, 0, , 4/14/2021 9:00:17 PM, (9 : 5)
8, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:00:17 PM, (13 : 5)
8, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:20 PM, (1 : 5)
8, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:20 PM, (1 : 1)
8, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:21 PM, (5 : 1)
8, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:00:21 PM, (5 : 2)
8, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:22 PM, (7 : 2)
8, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:00:22 PM, (7 : 3)
8, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:23 PM, (9 : 3)
8, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/14/2021 9:00:23 PM, (7 : 3)
8, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/14/2021 9:00:24 PM, (7 : 7)
8, D, Allo, 4, 1, Left, 3, Ego, 0, , 4/14/2021 9:00:25 PM, (7 : 3)
8, D, Allo, 4, 1, Left, 4, Ego, 0, , 4/14/2021 9:00:25 PM, (7 : 2)
8, D, Allo, 4, 1, Left, 4, Ego, 0, , 4/14/2021 9:00:26 PM, (7 : 1)
8, D, Allo, 4, 1, Down, 4, Ego, 0, , 4/14/2021 9:00:27 PM, (13 : 1)
8, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/14/2021 9:00:28 PM, (13 : 3)
8, D, Allo, 4, 1, Up, 4, Ego, 0, , 4/14/2021 9:00:28 PM, (11 : 3)
8, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/14/2021 9:00:29 PM, (11 : 5)
8, D, Allo, 4, 1, Down, 4, Ego, 0, , 4/14/2021 9:00:29 PM, (13 : 5)
8, T, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:31 PM, (5 : 1)
8, T, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:00:31 PM, (5 : 2)
8, T, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:32 PM, (7 : 2)
8, T, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:00:32 PM, (7 : 1)
8, T, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:00:33 PM, (13 : 1)
8, T, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:00:34 PM, (13 : 3)
8, T, Allo, 4, 1, Up, 0, Ego, 0, , 4/14/2021 9:00:34 PM, (11 : 3)
