ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
44, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:13 PM, (1 : 1)
44, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:14 PM, (5 : 1)
44, D, Allo, 2, 1, Down, 0, Ego, 26, , 4/27/2021 4:05:14 PM, (7 : 1)
44, D, Allo, 2, 1, Right, 0, Ego, 26, , 4/27/2021 4:05:15 PM, (7 : 5)
44, D, Allo, 2, 1, Down, 0, Ego, 26, , 4/27/2021 4:05:16 PM, (8 : 5)
44, D, Allo, 2, 1, Down, 0, Ego, 26, , 4/27/2021 4:05:17 PM, (11 : 5)
44, D, Allo, 2, 1, Right, 0, Ego, 26, , 4/27/2021 4:05:18 PM, (11 : 7)
44, D, Allo, 2, 1, Right, 0, Ego, 26, , 4/27/2021 4:05:18 PM, (11 : 9)
44, D, Allo, 2, 1, Right, 0, Ego, 26, , 4/27/2021 4:05:20 PM, (11 : 11)
44, D, Allo, 2, 1, Down, 0, Ego, 26, , 4/27/2021 4:05:20 PM, (13 : 11)
44, D, Allo, 2, 1, Up, 1, Ego, 26, , 4/27/2021 4:05:22 PM, (11 : 11)
44, D, Allo, 2, 1, Left, 2, Ego, 26, , 4/27/2021 4:05:22 PM, (11 : 9)
44, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 4:05:26 PM, (7 : 5)
44, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:27 PM, (8 : 5)
44, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:27 PM, (11 : 5)
44, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 4:05:28 PM, (11 : 7)
44, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:28 PM, (13 : 7)
44, T, Allo, 2, 1, Up, 1, Ego, 0, , 4/27/2021 4:05:29 PM, (11 : 7)
44, T, Allo, 2, 1, Right, 1, Ego, 0, , 4/27/2021 4:05:29 PM, (11 : 9)
44, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 4:05:32 PM, (7 : 5)
44, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 4:05:32 PM, (8 : 5)
44, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 4:05:33 PM, (8 : 7)
44, T, Allo, 2, 2, Left, 1, Ego, 0, , 4/27/2021 4:05:33 PM, (8 : 5)
44, T, Allo, 2, 2, Down, 1, Ego, 0, , 4/27/2021 4:05:34 PM, (11 : 5)
44, T, Allo, 2, 2, Right, 1, Ego, 0, , 4/27/2021 4:05:35 PM, (11 : 7)
44, T, Allo, 2, 2, Right, 1, Ego, 0, , 4/27/2021 4:05:35 PM, (11 : 9)
44, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:37 PM, (1 : 3)
44, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 4:05:39 PM, (1 : 7)
44, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 4:05:39 PM, (3 : 7)
44, D, Allo, 1, 1, Left, 0, Ego, 44, , 4/27/2021 4:05:40 PM, (3 : 5)
44, D, Allo, 1, 1, Down, 0, Ego, 44, , 4/27/2021 4:05:40 PM, (5 : 5)
44, D, Allo, 1, 1, Right, 0, Ego, 44, , 4/27/2021 4:05:41 PM, (5 : 7)
44, D, Allo, 1, 1, Down, 0, Ego, 44, , 4/27/2021 4:05:41 PM, (7 : 7)
44, D, Allo, 1, 1, Right, 0, Ego, 44, , 4/27/2021 4:05:42 PM, (7 : 9)
44, D, Allo, 1, 1, Up, 0, Ego, 44, , 4/27/2021 4:05:43 PM, (1 : 9)
44, D, Allo, 1, 1, Right, 0, Ego, 44, , 4/27/2021 4:05:44 PM, (1 : 11)
