ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
0, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:06 PM, (1 : 1)
0, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:07 PM, (5 : 1)
0, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:08 PM, (5 : 5)
0, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/27/2021 2:52:09 PM, (5 : 1)
0, D, Allo, 2, 1, Down, 1, Ego, 52, , 4/27/2021 2:52:09 PM, (7 : 1)
0, D, Allo, 2, 1, Right, 1, Ego, 52, , 4/27/2021 2:52:10 PM, (7 : 5)
0, D, Allo, 2, 1, Down, 1, Ego, 52, , 4/27/2021 2:52:10 PM, (8 : 5)
0, D, Allo, 2, 1, Right, 1, Ego, 52, , 4/27/2021 2:52:11 PM, (8 : 7)
0, D, Allo, 2, 1, Down, 1, Ego, 52, , 4/27/2021 2:52:11 PM, (9 : 7)
0, D, Allo, 2, 1, Right, 1, Ego, 52, , 4/27/2021 2:52:12 PM, (9 : 9)
0, D, Allo, 2, 1, Up, 1, Ego, 52, , 4/27/2021 2:52:14 PM, (3 : 9)
0, D, Allo, 2, 1, Right, 1, Ego, 52, , 4/27/2021 2:52:14 PM, (3 : 11)
0, D, Allo, 2, 1, Down, 1, Ego, 52, , 4/27/2021 2:52:16 PM, (11 : 11)
0, D, Allo, 2, 1, Left, 1, Ego, 52, , 4/27/2021 2:52:17 PM, (11 : 9)
0, D, Allo, 2, 1, Down, 1, Ego, 52, , 4/27/2021 2:52:18 PM, (13 : 9)
0, D, Allo, 2, 1, NULL, 2, Ego, 52, y, 4/27/2021 2:52:20 PM, (13 : 9)
0, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:23 PM, (11 : 5)
0, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:24 PM, (11 : 7)
0, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:24 PM, (11 : 9)
0, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 2:52:27 PM, (11 : 5)
0, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 2:52:28 PM, (11 : 7)
0, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 2:52:28 PM, (11 : 9)
0, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:30 PM, (1 : 3)
0, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/27/2021 2:52:31 PM, (1 : 1)
0, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:32 PM, (5 : 1)
0, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:32 PM, (5 : 3)
0, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 2:52:33 PM, (9 : 3)
0, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 2:52:34 PM, (9 : 5)
0, D, Allo, 1, 1, Up, 0, Ego, 28, , 4/27/2021 2:52:35 PM, (5 : 5)
0, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 2:52:35 PM, (5 : 7)
0, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 2:52:35 PM, (7 : 7)
0, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 2:52:36 PM, (7 : 9)
0, D, Allo, 1, 1, Up, 0, Ego, 28, , 4/27/2021 2:52:37 PM, (1 : 9)
0, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 2:52:38 PM, (1 : 11)
0, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 2:52:38 PM, (3 : 11)
0, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 2:52:39 PM, (9 : 11)
0, D, Allo, 1, 1, Left, 0, Ego, 28, , 4/27/2021 2:52:40 PM, (9 : 10)
0, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 2:52:40 PM, (11 : 10)
0, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 2:52:42 PM, (11 : 13)
0, D, Allo, 1, 1, NULL, 1, Ego, 28, n, 4/27/2021 2:52:43 PM, (11 : 13)
0, D, Allo, 1, 1, Down, 1, Ego, 28, , 4/27/2021 2:52:44 PM, (13 : 13)
0, D, Allo, 1, 1, Left, 1, Ego, 0, , 4/27/2021 2:52:45 PM, (13 : 7)
0, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:48 PM, (7 : 9)
0, T, Allo, 1, 1, Up, 0, Ego, 0, , 4/27/2021 2:52:49 PM, (1 : 9)
0, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:50 PM, (1 : 11)
0, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:50 PM, (3 : 11)
0, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:52 PM, (9 : 11)
0, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/27/2021 2:52:52 PM, (9 : 10)
0, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:53 PM, (11 : 10)
0, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 2:52:53 PM, (11 : 13)
0, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:52:54 PM, (13 : 13)
0, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/27/2021 2:52:55 PM, (13 : 7)
0, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/27/2021 2:52:57 PM, (7 : 9)
0, T, Allo, 1, 2, Up, 0, Ego, 0, , 4/27/2021 2:52:58 PM, (1 : 9)
0, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/27/2021 2:52:58 PM, (1 : 11)
0, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:52:59 PM, (3 : 11)
0, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:53:00 PM, (9 : 11)
0, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/27/2021 2:53:00 PM, (9 : 10)
0, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:53:01 PM, (11 : 10)
0, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/27/2021 2:53:02 PM, (11 : 13)
0, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:53:03 PM, (13 : 13)
0, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/27/2021 2:53:04 PM, (13 : 7)
0, D, Allo, 5, 1, Down, 0, Ego, 0, , 4/27/2021 2:53:05 PM, (1 : 1)
0, D, Allo, 5, 1, Down, 0, Ego, 0, , 4/27/2021 2:53:06 PM, (5 : 1)
0, D, Allo, 5, 1, Right, 0, Ego, 0, , 4/27/2021 2:53:07 PM, (5 : 3)
0, D, Allo, 5, 1, Down, 0, Ego, 23, , 4/27/2021 2:53:08 PM, (7 : 3)
0, D, Allo, 5, 1, Right, 0, Ego, 23, , 4/27/2021 2:53:08 PM, (7 : 5)
0, D, Allo, 5, 1, Up, 0, Ego, 23, , 4/27/2021 2:53:09 PM, (5 : 5)
0, D, Allo, 5, 1, Right, 0, Ego, 23, , 4/27/2021 2:53:09 PM, (5 : 7)
0, D, Allo, 5, 1, Down, 0, Ego, 23, , 4/27/2021 2:53:10 PM, (11 : 7)
0, D, Allo, 5, 1, Left, 0, Ego, 23, , 4/27/2021 2:53:11 PM, (11 : 5)
0, D, Allo, 5, 1, Down, 0, Ego, 23, , 4/27/2021 2:53:11 PM, (13 : 5)
0, D, Allo, 5, 1, Left, 0, Ego, 23, , 4/27/2021 2:53:12 PM, (13 : 3)
0, D, Allo, 5, 1, NULL, 1, Ego, 23, y, 4/27/2021 2:53:17 PM, (13 : 3)
0, T, Allo, 5, 1, Up, 0, Ego, 0, , 4/27/2021 2:53:23 PM, (5 : 3)
