ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
11, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:17:39 PM, (1 : 5)
11, T, Allo, 5, 2, Down, 0, Ego, 0, , 4/14/2021 9:18:15 PM, (13 : 1)
11, T, Allo, 5, 2, Right, 0, Ego, 0, , 4/14/2021 9:18:16 PM, (13 : 3)
11, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:18 PM, (1 : 11)
11, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:19 PM, (1 : 7)
11, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:19 PM, (3 : 7)
11, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:20 PM, (5 : 7)
11, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:20 PM, (5 : 5)
11, D, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:21 PM, (5 : 3)
11, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:22 PM, (9 : 3)
11, D, Allo, 3, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:23 PM, (9 : 5)
11, D, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:24 PM, (13 : 5)
11, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:26 PM, (3 : 7)
11, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:26 PM, (5 : 7)
11, T, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:27 PM, (5 : 5)
11, T, Allo, 3, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:27 PM, (5 : 3)
11, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:28 PM, (9 : 3)
11, T, Allo, 3, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:29 PM, (11 : 3)
11, T, Allo, 3, 1, Up, 1, Ego, 0, , 4/14/2021 9:18:30 PM, (9 : 3)
11, T, Allo, 3, 1, Right, 1, Ego, 0, , 4/14/2021 9:18:30 PM, (9 : 5)
11, T, Allo, 3, 1, Down, 1, Ego, 0, , 4/14/2021 9:18:31 PM, (13 : 5)
11, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:18:34 PM, (3 : 7)
11, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:18:34 PM, (5 : 7)
11, T, Allo, 3, 2, Left, 0, Ego, 0, , 4/14/2021 9:18:35 PM, (5 : 5)
11, T, Allo, 3, 2, Left, 0, Ego, 0, , 4/14/2021 9:18:35 PM, (5 : 3)
11, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:18:36 PM, (9 : 3)
11, T, Allo, 3, 2, Right, 0, Ego, 0, , 4/14/2021 9:18:37 PM, (9 : 5)
11, T, Allo, 3, 2, Down, 0, Ego, 0, , 4/14/2021 9:18:38 PM, (13 : 5)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:40 PM, (1 : 3)
11, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:40 PM, (1 : 1)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:41 PM, (5 : 1)
11, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:42 PM, (5 : 3)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:43 PM, (9 : 3)
11, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:43 PM, (9 : 5)
11, D, Allo, 1, 1, Up, 0, Ego, 0, , 4/14/2021 9:18:44 PM, (5 : 5)
11, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:45 PM, (5 : 7)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:45 PM, (7 : 7)
11, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:45 PM, (7 : 9)
11, D, Allo, 1, 1, Up, 0, Ego, 0, , 4/14/2021 9:18:47 PM, (1 : 9)
11, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:18:47 PM, (1 : 11)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:48 PM, (3 : 11)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:49 PM, (9 : 11)
11, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:49 PM, (9 : 10)
11, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:50 PM, (11 : 10)
11, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:50 PM, (11 : 9)
11, D, Allo, 1, 1, Right, 1, Ego, 0, , 4/14/2021 9:18:50 PM, (11 : 10)
11, D, Allo, 1, 1, Right, 1, Ego, 0, , 4/14/2021 9:18:51 PM, (11 : 13)
11, D, Allo, 1, 1, Down, 1, Ego, 0, , 4/14/2021 9:18:52 PM, (13 : 13)
11, D, Allo, 1, 1, Left, 1, Ego, 0, , 4/14/2021 9:18:53 PM, (13 : 7)
11, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:56 PM, (5 : 13)
11, T, Allo, 1, 1, Up, 0, Ego, 0, , 4/14/2021 9:18:57 PM, (3 : 13)
11, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:58 PM, (3 : 11)
11, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:18:59 PM, (9 : 11)
11, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:18:59 PM, (9 : 10)
11, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:00 PM, (11 : 10)
11, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:19:01 PM, (11 : 13)
11, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:02 PM, (13 : 13)
11, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:03 PM, (13 : 7)
11, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:19:05 PM, (5 : 13)
11, T, Allo, 1, 2, Up, 0, Ego, 0, , 4/14/2021 9:19:05 PM, (3 : 13)
11, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 9:19:06 PM, (3 : 11)
11, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:19:07 PM, (9 : 11)
11, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 9:19:07 PM, (9 : 10)
11, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:19:08 PM, (11 : 10)
11, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/14/2021 9:19:09 PM, (11 : 13)
11, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:19:09 PM, (13 : 13)
11, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 9:19:10 PM, (13 : 7)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:12 PM, (1 : 1)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:13 PM, (5 : 1)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:13 PM, (7 : 1)
11, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:19:14 PM, (7 : 5)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:15 PM, (8 : 5)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:16 PM, (11 : 5)
11, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:19:16 PM, (11 : 7)
11, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:17 PM, (13 : 7)
11, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:18 PM, (13 : 3)
11, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:18 PM, (13 : 1)
11, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 9:19:19 PM, (13 : 3)
11, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/14/2021 9:19:20 PM, (11 : 3)
11, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/14/2021 9:19:20 PM, (11 : 1)
11, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/14/2021 9:19:20 PM, (9 : 1)
11, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 9:19:21 PM, (9 : 3)
11, D, Allo, 2, 1, Left, 2, Ego, 0, , 4/14/2021 9:19:22 PM, (9 : 1)
11, D, Allo, 2, 1, Down, 3, Ego, 0, , 4/14/2021 9:19:22 PM, (11 : 1)
11, D, Allo, 2, 1, Right, 4, Ego, 0, , 4/14/2021 9:19:23 PM, (11 : 3)
11, D, Allo, 2, 1, Down, 6, Ego, 0, , 4/14/2021 9:19:24 PM, (13 : 3)
11, D, Allo, 2, 1, Right, 7, Ego, 0, , 4/14/2021 9:19:24 PM, (13 : 7)
11, D, Allo, 2, 1, Up, 8, Ego, 0, , 4/14/2021 9:19:25 PM, (11 : 7)
11, D, Allo, 2, 1, Right, 8, Ego, 0, , 4/14/2021 9:19:25 PM, (11 : 9)
11, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:28 PM, (3 : 9)
11, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:29 PM, (9 : 9)
11, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:29 PM, (9 : 7)
11, T, Allo, 2, 1, Up, 0, Ego, 0, , 4/14/2021 9:19:30 PM, (8 : 7)
11, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:19:30 PM, (8 : 5)
11, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:31 PM, (11 : 5)
11, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:19:31 PM, (11 : 7)
11, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:19:32 PM, (13 : 7)
11, T, Allo, 2, 1, Up, 1, Ego, 0, , 4/14/2021 9:19:32 PM, (11 : 7)
11, T, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 9:19:33 PM, (11 : 9)
