ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:35 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:35 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:35 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:35 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (9 : 7)
6, T, Allo, 4, 2, Down, 0, Ego, 0, , 4/14/2021 8:48:36 PM, (13 : 7)
6, T, Allo, 4, 2, Left, 0, Ego, 0, , 4/14/2021 8:48:37 PM, (13 : 5)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (0 : 1)
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:38 PM, (1 : 1)
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:40 PM, (5 : 1)
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:40 PM, (7 : 1)
6, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 8:48:41 PM, (7 : 5)
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:42 PM, (8 : 5)
