ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
10, D, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 9:13:02 PM, (0 : 1)
10, T, Allo, 2, 1, Start, 136, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 153, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 171, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 190, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 210, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 231, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 253, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 276, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 300, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 325, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 351, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 378, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 406, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 435, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 465, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 496, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 528, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 561, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 595, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Start, 630, Ego, 0, , 4/14/2021 9:13:13 PM, (1 : 7)
10, T, Allo, 2, 1, Down, 630, Ego, 0, , 4/14/2021 9:13:15 PM, (8 : 7)
10, T, Allo, 2, 1, Left, 630, Ego, 0, , 4/14/2021 9:13:15 PM, (8 : 5)
10, T, Allo, 2, 1, Down, 630, Ego, 0, , 4/14/2021 9:13:16 PM, (11 : 5)
10, T, Allo, 2, 1, Right, 630, Ego, 0, , 4/14/2021 9:13:17 PM, (11 : 7)
10, T, Allo, 2, 1, Right, 630, Ego, 0, , 4/14/2021 9:13:17 PM, (11 : 9)
10, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 1, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 3, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 6, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 10, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 15, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 21, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 28, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 36, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 45, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 55, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 66, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 78, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 91, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 105, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 120, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 136, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 153, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 171, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 190, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 210, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 231, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 253, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 276, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 300, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 325, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 351, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 378, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 406, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 435, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 465, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 496, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 528, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 561, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 595, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 630, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 666, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Start, 703, Ego, 0, , 4/14/2021 9:13:19 PM, (1 : 7)
10, T, Allo, 2, 2, Down, 703, Ego, 0, , 4/14/2021 9:13:20 PM, (8 : 7)
10, T, Allo, 2, 2, Down, 703, Ego, 0, , 4/14/2021 9:13:21 PM, (9 : 7)
10, T, Allo, 2, 2, Right, 703, Ego, 0, , 4/14/2021 9:13:21 PM, (9 : 9)
10, T, Allo, 2, 2, Up, 703, Ego, 0, , 4/14/2021 9:13:22 PM, (3 : 9)
10, T, Allo, 2, 2, Right, 703, Ego, 0, , 4/14/2021 9:13:23 PM, (3 : 11)
10, T, Allo, 2, 2, Down, 703, Ego, 0, , 4/14/2021 9:13:24 PM, (11 : 11)
10, T, Allo, 2, 2, Left, 703, Ego, 0, , 4/14/2021 9:13:25 PM, (11 : 9)
10, D, Allo, 5, 1, Start, 0, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 3, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 6, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 10, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 15, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 21, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 28, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 36, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 45, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 55, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 66, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 78, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 91, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 105, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 120, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 136, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 153, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 171, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 190, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 210, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 231, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 253, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 276, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 300, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 325, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 351, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 378, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 406, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 435, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 465, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 496, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 528, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 561, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 595, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 630, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 666, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 703, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 741, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 780, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 820, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 861, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 903, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 946, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 990, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1035, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1081, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1128, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1176, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1225, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Start, 1275, Ego, 0, , 4/14/2021 9:13:27 PM, (0 : 1)
10, D, Allo, 5, 1, Down, 1275, Ego, 0, , 4/14/2021 9:13:27 PM, (1 : 1)
10, D, Allo, 5, 1, Down, 1275, Ego, 0, , 4/14/2021 9:13:28 PM, (5 : 1)
10, D, Allo, 5, 1, Down, 1275, Ego, 0, , 4/14/2021 9:13:30 PM, (13 : 1)
10, D, Allo, 5, 1, Right, 1275, Ego, 0, , 4/14/2021 9:13:31 PM, (13 : 3)
10, T, Allo, 5, 1, Start, 0, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 3, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 6, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 10, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 15, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 21, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 28, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 36, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 45, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 55, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 66, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 78, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 91, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 105, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 120, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 136, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 153, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 171, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 190, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 210, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 231, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 253, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 276, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 300, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 325, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 351, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 378, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 406, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 435, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 465, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 496, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 528, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 561, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 595, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 630, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 666, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 703, Ego, 0, , 4/14/2021 9:13:32 PM, (3 : 13)
10, T, Allo, 5, 1, Down, 703, Ego, 0, , 4/14/2021 9:13:32 PM, (5 : 13)
10, T, Allo, 5, 1, Start, 741, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 780, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 820, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 861, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 903, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 946, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 990, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1035, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1081, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1128, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1176, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1225, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1275, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1326, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1378, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1431, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1485, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1540, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1596, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1653, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
10, T, Allo, 5, 1, Start, 1711, Ego, 0, , 4/14/2021 9:13:33 PM, (3 : 13)
