ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
47, D, Allo, 1, 1, Down, 0, Ego, 42, , 4/27/2021 4:45:12 PM, (1 : 3)
47, D, Allo, 1, 1, Left, 0, Ego, 42, , 4/27/2021 4:45:12 PM, (1 : 1)
47, D, Allo, 1, 1, Down, 0, Ego, 42, , 4/27/2021 4:45:13 PM, (5 : 1)
47, D, Allo, 1, 1, Down, 0, Ego, 42, , 4/27/2021 4:45:15 PM, (11 : 1)
47, D, Allo, 1, 1, Right, 0, Ego, 42, , 4/27/2021 4:45:16 PM, (11 : 7)
47, D, Allo, 1, 1, Down, 0, Ego, 42, , 4/27/2021 4:45:18 PM, (13 : 7)
