ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
58, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:31:07 PM, (1 : 3)
58, D, Allo, 1, 1, Up, 29, Ego, 0, , 4/30/2021 3:31:40 PM, (5 : 5)
58, D, Allo, 1, 1, Right, 29, Ego, 0, , 4/30/2021 3:31:41 PM, (5 : 7)
58, D, Allo, 1, 1, Down, 29, Ego, 0, , 4/30/2021 3:31:41 PM, (7 : 7)
58, D, Allo, 1, 1, Right, 29, Ego, 0, , 4/30/2021 3:31:42 PM, (7 : 9)
58, D, Allo, 1, 1, Up, 29, Ego, 0, , 4/30/2021 3:31:43 PM, (1 : 9)
58, D, Allo, 1, 1, Right, 29, Ego, 0, , 4/30/2021 3:31:43 PM, (1 : 11)
58, D, Allo, 1, 1, Down, 29, Ego, 0, , 4/30/2021 3:31:44 PM, (3 : 11)
58, D, Allo, 1, 1, Right, 29, Ego, 0, , 4/30/2021 3:31:45 PM, (3 : 13)
58, D, Allo, 1, 1, Up, 29, Ego, 0, , 4/30/2021 3:31:45 PM, (1 : 13)
58, D, Allo, 1, 1, Down, 30, Ego, 0, , 4/30/2021 3:31:46 PM, (3 : 13)
58, D, Allo, 1, 1, Down, 30, Ego, 0, , 4/30/2021 3:31:47 PM, (7 : 13)
