ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
31, D, Allo, 1, 1, Down, 0, Ego, 8, , 4/27/2021 2:20:06 PM, (1 : 3)
31, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:21:02 PM, (11 : 1)
31, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/27/2021 2:21:04 PM, (11 : 7)
31, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/27/2021 2:21:04 PM, (13 : 7)
31, D, Allo, 2, 1, Down, 0, Ego, 42, , 4/27/2021 2:21:08 PM, (1 : 1)
31, D, Allo, 2, 1, Down, 0, Ego, 42, , 4/27/2021 2:21:09 PM, (5 : 1)
31, D, Allo, 2, 1, Right, 0, Ego, 42, , 4/27/2021 2:21:10 PM, (5 : 5)
31, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/27/2021 2:21:11 PM, (3 : 5)
31, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/27/2021 2:21:11 PM, (3 : 3)
31, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/27/2021 2:21:12 PM, (1 : 3)
31, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/27/2021 2:21:12 PM, (1 : 7)
31, D, Allo, 2, 1, Down, 1, Ego, 0, , 4/27/2021 2:21:14 PM, (8 : 7)
31, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/27/2021 2:21:18 PM, (8 : 5)
31, D, Allo, 2, 1, Down, 1, Ego, 0, , 4/27/2021 2:21:18 PM, (11 : 5)
31, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/27/2021 2:21:19 PM, (11 : 7)
31, D, Allo, 2, 1, Down, 1, Ego, 0, , 4/27/2021 2:21:19 PM, (13 : 7)
31, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/27/2021 2:21:20 PM, (13 : 3)
31, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/27/2021 2:21:21 PM, (13 : 1)
31, D, Allo, 2, 1, Right, 2, Ego, 0, , 4/27/2021 2:21:22 PM, (13 : 3)
31, D, Allo, 2, 1, Up, 2, Ego, 0, , 4/27/2021 2:21:22 PM, (11 : 3)
31, D, Allo, 2, 1, Left, 2, Ego, 0, , 4/27/2021 2:21:22 PM, (11 : 1)
31, D, Allo, 2, 1, Right, 3, Ego, 0, , 4/27/2021 2:21:23 PM, (11 : 3)
31, D, Allo, 2, 1, Down, 5, Ego, 0, , 4/27/2021 2:21:24 PM, (13 : 3)
31, D, Allo, 2, 1, Right, 6, Ego, 0, , 4/27/2021 2:21:25 PM, (13 : 7)
31, D, Allo, 2, 1, Up, 7, Ego, 0, , 4/27/2021 2:21:25 PM, (11 : 7)
31, D, Allo, 2, 1, Right, 7, Ego, 0, , 4/27/2021 2:21:26 PM, (11 : 9)
31, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:21:29 PM, (7 : 1)
31, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:21:30 PM, (7 : 5)
31, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:21:30 PM, (8 : 5)
31, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:21:31 PM, (8 : 7)
31, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:21:31 PM, (9 : 7)
31, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:21:32 PM, (9 : 9)
31, T, Allo, 2, 1, Up, 0, Ego, 0, , 4/27/2021 2:21:33 PM, (3 : 9)
31, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:21:34 PM, (3 : 11)
31, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:21:35 PM, (11 : 11)
31, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/27/2021 2:21:36 PM, (11 : 9)
31, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 2:21:39 PM, (7 : 1)
31, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 2:21:40 PM, (7 : 5)
