ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
5, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 8:42:47 PM, (1 : 5)
5, T, Allo, 4, 2, Left, 0, Ego, 0, , 4/14/2021 8:43:11 PM, (7 : 1)
5, T, Allo, 4, 2, Down, 0, Ego, 0, , 4/14/2021 8:43:12 PM, (13 : 1)
5, T, Allo, 4, 2, Right, 0, Ego, 0, , 4/14/2021 8:43:13 PM, (13 : 3)
5, T, Allo, 4, 2, Up, 0, Ego, 0, , 4/14/2021 8:43:13 PM, (11 : 3)
5, T, Allo, 4, 2, Right, 0, Ego, 0, , 4/14/2021 8:43:14 PM, (11 : 5)
5, T, Allo, 4, 2, Down, 0, Ego, 0, , 4/14/2021 8:43:14 PM, (13 : 5)
5, D, Allo, 1, 1, Start, 0, Ego, 0, , 4/14/2021 8:43:16 PM, (0 : 3)
5, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:16 PM, (1 : 3)
5, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 8:43:16 PM, (1 : 1)
5, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:17 PM, (5 : 1)
5, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:19 PM, (11 : 1)
5, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 8:43:20 PM, (11 : 7)
5, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:20 PM, (13 : 7)
5, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:22 PM, (3 : 13)
5, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 8:43:23 PM, (3 : 11)
5, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:24 PM, (9 : 11)
5, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 8:43:24 PM, (9 : 10)
5, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 8:43:24 PM, (11 : 10)
5, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 8:43:25 PM, (11 : 9)
5, T, Allo, 1, 1, Right, 1, Ego, 0, , 4/14/2021 8:43:25 PM, (11 : 10)
5, T, Allo, 1, 1, Right, 1, Ego, 0, , 4/14/2021 8:43:26 PM, (11 : 13)
5, T, Allo, 1, 1, Down, 1, Ego, 0, , 4/14/2021 8:43:27 PM, (13 : 13)
5, T, Allo, 1, 1, Left, 1, Ego, 0, , 4/14/2021 8:43:28 PM, (13 : 7)
5, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 8:43:33 PM, (3 : 13)
5, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 8:43:34 PM, (3 : 11)
5, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 8:43:35 PM, (9 : 11)
5, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 8:43:35 PM, (9 : 10)
5, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 8:43:36 PM, (11 : 10)
5, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 8:43:36 PM, (11 : 9)
5, T, Allo, 1, 2, Right, 1, Ego, 0, , 4/14/2021 8:43:37 PM, (11 : 10)
5, T, Allo, 1, 2, Right, 1, Ego, 0, , 4/14/2021 8:43:37 PM, (11 : 13)
5, T, Allo, 1, 2, Down, 1, Ego, 0, , 4/14/2021 8:43:38 PM, (13 : 13)
5, T, Allo, 1, 2, Left, 1, Ego, 0, , 4/14/2021 8:43:39 PM, (13 : 7)
