ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
25, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 1:45:19 PM, (1 : 3)
25, D, Allo, 1, 1, Left, 0, Ego, 28, , 4/27/2021 1:45:19 PM, (1 : 1)
25, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 1:45:20 PM, (5 : 1)
25, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 1:45:22 PM, (11 : 1)
25, D, Allo, 1, 1, Right, 0, Ego, 28, , 4/27/2021 1:45:23 PM, (11 : 7)
25, D, Allo, 1, 1, Down, 0, Ego, 28, , 4/27/2021 1:45:23 PM, (13 : 7)
25, D, Allo, 1, 1, Up, 2, Ego, 33, , 4/27/2021 1:45:40 PM, (11 : 7)
25, D, Allo, 1, 1, Down, 3, Ego, 33, , 4/27/2021 1:45:41 PM, (13 : 7)
25, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 1:45:47 PM, (11 : 1)
25, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/27/2021 1:45:48 PM, (11 : 7)
25, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 1:45:49 PM, (13 : 7)
