ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
9, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:09 PM, (1 : 5)
9, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:10 PM, (1 : 1)
9, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:11 PM, (5 : 1)
9, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:11 PM, (5 : 2)
9, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:12 PM, (7 : 2)
9, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:12 PM, (7 : 3)
9, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:13 PM, (9 : 3)
9, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/14/2021 9:06:14 PM, (7 : 3)
9, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/14/2021 9:06:15 PM, (7 : 7)
9, D, Allo, 4, 1, Left, 3, Ego, 0, , 4/14/2021 9:06:15 PM, (7 : 3)
9, D, Allo, 4, 1, Left, 4, Ego, 0, , 4/14/2021 9:06:16 PM, (7 : 2)
9, D, Allo, 4, 1, Left, 4, Ego, 0, , 4/14/2021 9:06:16 PM, (7 : 1)
9, D, Allo, 4, 1, Down, 4, Ego, 0, , 4/14/2021 9:06:18 PM, (13 : 1)
9, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/14/2021 9:06:18 PM, (13 : 3)
9, D, Allo, 4, 1, Up, 4, Ego, 0, , 4/14/2021 9:06:19 PM, (11 : 3)
9, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/14/2021 9:06:19 PM, (11 : 5)
9, D, Allo, 4, 1, Down, 4, Ego, 0, , 4/14/2021 9:06:20 PM, (13 : 5)
9, T, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:22 PM, (9 : 9)
9, T, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:22 PM, (9 : 7)
9, T, Allo, 4, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:23 PM, (9 : 5)
9, T, Allo, 4, 1, Right, 1, Ego, 0, , 4/14/2021 9:06:24 PM, (9 : 7)
9, T, Allo, 4, 1, Down, 1, Ego, 0, , 4/14/2021 9:06:25 PM, (13 : 7)
9, T, Allo, 4, 1, Left, 1, Ego, 0, , 4/14/2021 9:06:25 PM, (13 : 5)
9, T, Allo, 4, 2, Left, 0, Ego, 0, , 4/14/2021 9:06:27 PM, (9 : 9)
9, T, Allo, 4, 2, Left, 0, Ego, 0, , 4/14/2021 9:06:28 PM, (9 : 7)
9, T, Allo, 4, 2, Down, 0, Ego, 0, , 4/14/2021 9:06:29 PM, (13 : 7)
9, T, Allo, 4, 2, Left, 0, Ego, 0, , 4/14/2021 9:06:29 PM, (13 : 5)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:30 PM, (1 : 1)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:31 PM, (5 : 1)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:32 PM, (7 : 1)
9, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:33 PM, (7 : 5)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:33 PM, (8 : 5)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:34 PM, (11 : 5)
9, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:34 PM, (11 : 7)
9, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:35 PM, (13 : 7)
9, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:36 PM, (13 : 3)
9, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:36 PM, (13 : 1)
9, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 9:06:37 PM, (13 : 3)
9, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/14/2021 9:06:38 PM, (11 : 3)
9, D, Allo, 2, 1, Left, 1, Ego, 0, , 4/14/2021 9:06:38 PM, (11 : 1)
9, D, Allo, 2, 1, Up, 1, Ego, 0, , 4/14/2021 9:06:39 PM, (9 : 1)
9, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 9:06:39 PM, (9 : 3)
9, D, Allo, 2, 1, Left, 2, Ego, 0, , 4/14/2021 9:06:40 PM, (9 : 1)
9, D, Allo, 2, 1, Down, 3, Ego, 0, , 4/14/2021 9:06:40 PM, (11 : 1)
9, D, Allo, 2, 1, Right, 4, Ego, 0, , 4/14/2021 9:06:41 PM, (11 : 3)
9, D, Allo, 2, 1, Down, 6, Ego, 0, , 4/14/2021 9:06:41 PM, (13 : 3)
9, D, Allo, 2, 1, Right, 7, Ego, 0, , 4/14/2021 9:06:42 PM, (13 : 7)
9, D, Allo, 2, 1, Up, 8, Ego, 0, , 4/14/2021 9:06:43 PM, (11 : 7)
9, D, Allo, 2, 1, Right, 8, Ego, 0, , 4/14/2021 9:06:43 PM, (11 : 9)
9, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:45 PM, (7 : 1)
9, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:46 PM, (7 : 5)
9, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:47 PM, (8 : 5)
9, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:48 PM, (8 : 7)
9, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:48 PM, (9 : 7)
9, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:48 PM, (9 : 9)
9, T, Allo, 2, 1, Up, 0, Ego, 0, , 4/14/2021 9:06:50 PM, (3 : 9)
9, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 9:06:50 PM, (3 : 11)
9, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:06:52 PM, (11 : 11)
9, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 9:06:53 PM, (11 : 9)
9, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/14/2021 9:06:55 PM, (7 : 1)
9, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/14/2021 9:06:56 PM, (7 : 5)
9, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/14/2021 9:06:56 PM, (8 : 5)
9, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/14/2021 9:06:57 PM, (8 : 7)
9, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/14/2021 9:06:57 PM, (9 : 7)
9, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/14/2021 9:06:57 PM, (9 : 9)
9, T, Allo, 2, 2, Up, 0, Ego, 0, , 4/14/2021 9:06:59 PM, (3 : 9)
9, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/14/2021 9:06:59 PM, (3 : 11)
9, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/14/2021 9:07:01 PM, (11 : 11)
9, T, Allo, 2, 2, Left, 0, Ego, 0, , 4/14/2021 9:07:02 PM, (11 : 9)
