ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
57, D, Allo, 3, 1, Down, 0, Ego, 50, , 4/30/2021 2:58:08 PM, (1 : 11)
57, D, Allo, 3, 1, NULL, 10, Ego, 8, n, 4/30/2021 2:58:55 PM, (13 : 13)
57, D, Allo, 3, 1, Up, 10, Ego, 8, , 4/30/2021 2:58:57 PM, (9 : 13)
57, D, Allo, 3, 1, Left, 11, Ego, 8, , 4/30/2021 2:58:58 PM, (9 : 11)
57, D, Allo, 3, 1, Up, 12, Ego, 8, , 4/30/2021 2:58:58 PM, (7 : 11)
57, D, Allo, 3, 1, Right, 12, Ego, 8, , 4/30/2021 2:58:58 PM, (7 : 13)
57, D, Allo, 3, 1, Down, 13, Ego, 8, , 4/30/2021 2:58:59 PM, (9 : 13)
57, D, Allo, 3, 1, Left, 15, Ego, 8, , 4/30/2021 2:58:59 PM, (9 : 11)
57, D, Allo, 3, 1, Left, 16, Ego, 8, , 4/30/2021 2:59:01 PM, (9 : 5)
57, D, Allo, 3, 1, Right, 19, Ego, 8, , 4/30/2021 2:59:02 PM, (9 : 11)
57, D, Allo, 3, 1, Left, 21, Ego, 8, , 4/30/2021 2:59:03 PM, (9 : 5)
57, D, Allo, 3, 1, Down, 21, Ego, 8, , 4/30/2021 2:59:04 PM, (13 : 5)
57, D, Allo, 3, 1, Right, 22, Ego, 8, , 4/30/2021 2:59:05 PM, (13 : 7)
57, D, Allo, 3, 1, Up, 23, Ego, 8, , 4/30/2021 2:59:05 PM, (11 : 7)
57, D, Allo, 3, 1, Right, 24, Ego, 0, , 4/30/2021 2:59:06 PM, (11 : 9)
57, D, Allo, 3, 1, Down, 27, Ego, 0, , 4/30/2021 2:59:06 PM, (13 : 9)
57, D, Allo, 3, 1, Right, 30, Ego, 0, , 4/30/2021 2:59:07 PM, (13 : 13)
57, T, Allo, 3, 1, Down, 30, Ego, 0, , 4/30/2021 2:59:14 PM, (9 : 11)
57, T, Allo, 3, 1, Right, 30, Ego, 0, , 4/30/2021 2:59:14 PM, (9 : 13)
57, T, Allo, 3, 1, Down, 30, Ego, 0, , 4/30/2021 2:59:15 PM, (13 : 13)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:48 PM, (1 : 3)
57, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/30/2021 3:06:49 PM, (1 : 7)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:50 PM, (3 : 7)
57, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/30/2021 3:06:51 PM, (3 : 3)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:51 PM, (6 : 3)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:52 PM, (9 : 3)
57, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/30/2021 3:06:52 PM, (9 : 5)
57, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/30/2021 3:06:53 PM, (9 : 7)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:54 PM, (12 : 7)
57, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/30/2021 3:06:54 PM, (13 : 7)
57, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/30/2021 3:06:55 PM, (13 : 9)
57, D, Allo, 1, 1, Right, 0, Ego, 0, , 4/30/2021 3:06:56 PM, (13 : 13)
57, D, Allo, 1, 1, Up, 0, Ego, 0, , 4/30/2021 3:06:56 PM, (11 : 13)
57, D, Allo, 1, 1, Left, 0, Ego, 0, , 4/30/2021 3:06:57 PM, (11 : 9)
57, D, Allo, 1, 1, Down, 1, Ego, 0, , 4/30/2021 3:06:58 PM, (13 : 9)
57, D, Allo, 1, 1, Left, 2, Ego, 0, , 4/30/2021 3:06:58 PM, (13 : 7)
57, D, Allo, 1, 1, Up, 3, Ego, 0, , 4/30/2021 3:06:59 PM, (12 : 7)
57, D, Allo, 1, 1, Left, 3, Ego, 0, , 4/30/2021 3:06:59 PM, (12 : 5)
57, D, Allo, 1, 1, Down, 3, Ego, 0, , 4/30/2021 3:07:00 PM, (13 : 5)
57, D, Allo, 1, 1, Left, 3, Ego, 0, , 4/30/2021 3:07:01 PM, (13 : 1)
57, D, Allo, 1, 1, Right, 4, Ego, 0, , 4/30/2021 3:07:02 PM, (13 : 5)
57, D, Allo, 1, 1, Up, 5, Ego, 0, , 4/30/2021 3:07:02 PM, (12 : 5)
57, D, Allo, 1, 1, Up, 5, Ego, 0, , 4/30/2021 3:07:02 PM, (11 : 5)
57, D, Allo, 1, 1, Left, 5, Ego, 0, , 4/30/2021 3:07:03 PM, (11 : 1)
57, D, Allo, 1, 1, Up, 5, Ego, 0, , 4/30/2021 3:07:04 PM, (6 : 1)
57, D, Allo, 1, 1, Right, 6, Ego, 0, , 4/30/2021 3:07:05 PM, (6 : 3)
57, D, Allo, 1, 1, Down, 7, Ego, 0, , 4/30/2021 3:07:05 PM, (9 : 3)
57, D, Allo, 1, 1, Right, 8, Ego, 0, , 4/30/2021 3:07:06 PM, (9 : 5)
57, D, Allo, 1, 1, Right, 9, Ego, 0, , 4/30/2021 3:07:07 PM, (9 : 7)
57, D, Allo, 1, 1, Right, 9, Ego, 0, , 4/30/2021 3:07:07 PM, (9 : 11)
57, D, Allo, 1, 1, Up, 9, Ego, 0, , 4/30/2021 3:07:09 PM, (3 : 11)
57, D, Allo, 1, 1, Right, 9, Ego, 0, , 4/30/2021 3:07:09 PM, (3 : 13)
57, D, Allo, 1, 1, Up, 9, Ego, 0, , 4/30/2021 3:07:10 PM, (1 : 13)
57, D, Allo, 1, 1, Down, 10, Ego, 0, , 4/30/2021 3:07:11 PM, (3 : 13)
57, D, Allo, 1, 1, Down, 10, Ego, 0, , 4/30/2021 3:07:11 PM, (7 : 13)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:11:48 PM, (1 : 5)
57, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/30/2021 3:11:48 PM, (1 : 7)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:11:49 PM, (5 : 7)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:11:50 PM, (7 : 7)
57, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/30/2021 3:11:51 PM, (7 : 3)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:11:51 PM, (9 : 3)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:11:52 PM, (7 : 3)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:11:52 PM, (7 : 2)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:11:53 PM, (7 : 1)
57, D, Allo, 4, 1, Down, 1, Ego, 0, , 4/30/2021 3:11:54 PM, (13 : 1)
57, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/30/2021 3:11:55 PM, (13 : 3)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:11:55 PM, (11 : 3)
57, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/30/2021 3:11:56 PM, (11 : 5)
57, D, Allo, 4, 1, Down, 1, Ego, 0, , 4/30/2021 3:11:56 PM, (13 : 5)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:27 PM, (1 : 7)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:30 PM, (3 : 7)
57, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/30/2021 3:29:31 PM, (3 : 9)
57, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/30/2021 3:29:32 PM, (3 : 11)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:32 PM, (5 : 11)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:33 PM, (7 : 11)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:33 PM, (9 : 11)
57, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/30/2021 3:29:34 PM, (9 : 9)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:34 PM, (11 : 9)
57, D, Allo, 4, 1, Right, 0, Ego, 0, , 4/30/2021 3:29:35 PM, (11 : 11)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:35 PM, (13 : 11)
57, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/30/2021 3:29:36 PM, (13 : 7)
57, D, Allo, 4, 1, Up, 0, Ego, 0, , 4/30/2021 3:29:36 PM, (11 : 7)
57, D, Allo, 4, 1, Left, 0, Ego, 0, , 4/30/2021 3:29:37 PM, (11 : 5)
57, D, Allo, 4, 1, Down, 0, Ego, 0, , 4/30/2021 3:29:37 PM, (13 : 5)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:38 PM, (11 : 5)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:29:38 PM, (11 : 3)
57, D, Allo, 4, 1, Down, 1, Ego, 0, , 4/30/2021 3:29:39 PM, (13 : 3)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:29:39 PM, (13 : 1)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:40 PM, (11 : 1)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:41 PM, (7 : 1)
57, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/30/2021 3:29:41 PM, (7 : 3)
57, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/30/2021 3:29:43 PM, (7 : 7)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:43 PM, (5 : 7)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:29:44 PM, (5 : 5)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:44 PM, (3 : 5)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:29:45 PM, (3 : 3)
57, D, Allo, 4, 1, Down, 1, Ego, 0, , 4/30/2021 3:29:45 PM, (5 : 3)
57, D, Allo, 4, 1, Left, 1, Ego, 0, , 4/30/2021 3:29:46 PM, (5 : 1)
57, D, Allo, 4, 1, Up, 1, Ego, 0, , 4/30/2021 3:29:46 PM, (1 : 1)
57, D, Allo, 4, 1, Right, 1, Ego, 0, , 4/30/2021 3:29:48 PM, (1 : 5)
57, D, Allo, 4, 1, Right, 2, Ego, 0, , 4/30/2021 3:29:48 PM, (1 : 7)
57, D, Allo, 4, 1, Down, 3, Ego, 0, , 4/30/2021 3:29:49 PM, (3 : 7)
57, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/30/2021 3:29:50 PM, (3 : 9)
57, D, Allo, 4, 1, Up, 4, Ego, 0, , 4/30/2021 3:29:50 PM, (1 : 9)
57, D, Allo, 4, 1, Right, 4, Ego, 0, , 4/30/2021 3:29:51 PM, (1 : 13)
57, D, Allo, 4, 1, Down, 4, Ego, 0, , 4/30/2021 3:29:53 PM, (10 : 13)
57, D, Allo, 4, 1, Up, 5, Ego, 0, , 4/30/2021 3:30:07 PM, (1 : 13)
57, D, Allo, 4, 1, Down, 6, Ego, 0, , 4/30/2021 3:30:09 PM, (10 : 13)
